# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -6771 5 715 165 3177173 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/90msp-RKSJ-H.155fc53b2991.bcmap
DUPTYPE_FIRST_OCCURRENCE 5027 3 716 165 946902 5 /openedx/staticfiles/js/vendor/jquery-jvectormap-1.1.1/jquery-jvectormap-1.1.1.b4985b8c55cb.css
DUPTYPE_WITHIN_SAME_TREE -5027 3 716 165 939879 5 /openedx/staticfiles/js/vendor/jquery-jvectormap-1.1.1/jquery-jvectormap-1.1.1.css
DUPTYPE_WITHIN_SAME_TREE -5027 4 716 165 1868331 5 /openedx/staticfiles/studio/js/vendor/jquery-jvectormap-1.1.1/jquery-jvectormap-1.1.1.b4985b8c55cb.css
DUPTYPE_WITHIN_SAME_TREE -5027 4 716 165 1864366 5 /openedx/staticfiles/studio/js/vendor/jquery-jvectormap-1.1.1/jquery-jvectormap-1.1.1.css
DUPTYPE_FIRST_OCCURRENCE 6593 3 717 165 1077403 5 /openedx/staticfiles/xmodule/descriptors/js/001-81f6a04b11b9b6b4b1bcd710dcf5777a.81f6a04b11b9.js
DUPTYPE_WITHIN_SAME_TREE -6593 4 717 165 3440530 5 /openedx/staticfiles/studio/xmodule/descriptors/js/001-81f6a04b11b9b6b4b1bcd710dcf5777a.js
DUPTYPE_WITHIN_SAME_TREE -6593 3 717 165 1070135 5 /openedx/staticfiles/xmodule/descriptors/js/001-81f6a04b11b9b6b4b1bcd710dcf5777a.js
DUPTYPE_WITHIN_SAME_TREE -6593 4 717 165 3441282 5 /openedx/staticfiles/studio/xmodule/descriptors/js/001-81f6a04b11b9b6b4b1bcd710dcf5777a.81f6a04b11b9.js
DUPTYPE_FIRST_OCCURRENCE 6599 3 717 165 1077402 5 /openedx/staticfiles/xmodule/descriptors/js/001-c88750f95f4884a8666f9261eecfa285.c88750f95f48.js
DUPTYPE_WITHIN_SAME_TREE -6599 3 717 165 1070134 5 /openedx/staticfiles/xmodule/descriptors/js/001-c88750f95f4884a8666f9261eecfa285.js
DUPTYPE_WITHIN_SAME_TREE -6599 4 717 165 3441281 5 /openedx/staticfiles/studio/xmodule/descriptors/js/001-c88750f95f4884a8666f9261eecfa285.c88750f95f48.js
DUPTYPE_WITHIN_SAME_TREE -6599 4 717 165 3440529 5 /openedx/staticfiles/studio/xmodule/descriptors/js/001-c88750f95f4884a8666f9261eecfa285.js
DUPTYPE_FIRST_OCCURRENCE 3851 3 717 165 1340000 5 /openedx/staticfiles/brand-edx.org/docs/decisions/0001-record-architecture-decisions.107cb9bf624b.rst
DUPTYPE_WITHIN_SAME_TREE -3851 3 717 165 1332513 5 /openedx/staticfiles/brand-edx.org/docs/decisions/0001-record-architecture-decisions.rst
DUPTYPE_FIRST_OCCURRENCE 12343 6 718 165 1076557 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/docs/decisions/0001-record-architecture-decisions.9231a5640f09.rst
DUPTYPE_WITHIN_SAME_TREE -12343 6 718 165 1075393 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/docs/decisions/0001-record-architecture-decisions.rst
DUPTYPE_FIRST_OCCURRENCE 6309 3 720 165 1077636 5 /openedx/staticfiles/teams/js/collections/my_teams.b59ad35082e3.js
DUPTYPE_WITHIN_SAME_TREE -6309 3 720 165 1073393 5 /openedx/staticfiles/teams/js/collections/my_teams.js
DUPTYPE_FIRST_OCCURRENCE 6211 3 721 165 3964957 5 /openedx/staticfiles/studio/templates/video/metadata-translations-item.40a7eb634768.underscore
DUPTYPE_WITHIN_SAME_TREE -6211 3 721 165 3961042 5 /openedx/staticfiles/studio/templates/video/metadata-translations-item.underscore
DUPTYPE_FIRST_OCCURRENCE 6767 4 721 165 1069441 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/90ms-RKSJ-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6767 4 721 165 1076893 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/90ms-RKSJ-H.f004fca8008b.bcmap
DUPTYPE_WITHIN_SAME_TREE -6767 5 721 165 3177068 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/90ms-RKSJ-H.f004fca8008b.bcmap
DUPTYPE_WITHIN_SAME_TREE -6767 5 721 165 3171346 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/90ms-RKSJ-H.bcmap
DUPTYPE_FIRST_OCCURRENCE 9295 5 721 165 1339504 5 /openedx/staticfiles/admin/js/vendor/select2/i18n/az.270c257daf81.js
DUPTYPE_WITHIN_SAME_TREE -9295 5 721 165 1332710 5 /openedx/staticfiles/admin/js/vendor/select2/i18n/az.js
DUPTYPE_WITHIN_SAME_TREE -9295 6 721 165 3964752 5 /openedx/staticfiles/studio/admin/js/vendor/select2/i18n/az.270c257daf81.js
DUPTYPE_WITHIN_SAME_TREE -9295 6 721 165 3964374 5 /openedx/staticfiles/studio/admin/js/vendor/select2/i18n/az.js
DUPTYPE_FIRST_OCCURRENCE 5189 3 722 165 1077830 5 /openedx/staticfiles/paragon/src/InputSelect/README.1f08fdc7516c.md
DUPTYPE_WITHIN_SAME_TREE -5189 6 722 165 1076340 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/InputSelect/README.1f08fdc7516c.md
DUPTYPE_WITHIN_SAME_TREE -5189 6 722 165 1074491 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/InputSelect/README.md
DUPTYPE_WITHIN_SAME_TREE -5189 3 722 165 1074971 5 /openedx/staticfiles/paragon/src/InputSelect/README.md
DUPTYPE_FIRST_OCCURRENCE 1113 1 723 165 948166 5 /openedx/staticfiles/js/jquery.allLoaded.a62683319899.js
DUPTYPE_WITHIN_SAME_TREE -1113 1 723 165 942125 5 /openedx/staticfiles/js/jquery.allLoaded.js
DUPTYPE_FIRST_OCCURRENCE 2267 2 723 165 1078019 5 /openedx/staticfiles/js/verify_student/incourse_reverify.d61a57fd3019.js
DUPTYPE_WITHIN_SAME_TREE -2267 2 723 165 1070202 5 /openedx/staticfiles/js/verify_student/incourse_reverify.js
DUPTYPE_FIRST_OCCURRENCE 8927 4 724 165 3964829 5 /openedx/staticfiles/studio/js/views/components/add_xblock_button.3b361971ef91.js
DUPTYPE_WITHIN_SAME_TREE -8927 4 724 165 3960933 5 /openedx/staticfiles/studio/js/views/components/add_xblock_button.js
DUPTYPE_FIRST_OCCURRENCE 7057 4 726 165 1076889 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniJISPro-UTF8-V.870c2e8dbbce.bcmap
DUPTYPE_WITHIN_SAME_TREE -7057 4 726 165 1069437 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniJISPro-UTF8-V.bcmap
DUPTYPE_WITHIN_SAME_TREE -7057 5 726 165 3177064 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniJISPro-UTF8-V.870c2e8dbbce.bcmap
DUPTYPE_WITHIN_SAME_TREE -7057 5 726 165 3171342 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniJISPro-UTF8-V.bcmap
DUPTYPE_FIRST_OCCURRENCE 3479 2 728 165 1078406 5 /openedx/staticfiles/templates/enrollment/course_enrollment_message.6dbfa9f6a281.html
DUPTYPE_WITHIN_SAME_TREE -3479 2 728 165 1074160 5 /openedx/staticfiles/templates/enrollment/course_enrollment_message.html
DUPTYPE_FIRST_OCCURRENCE 4567 3 729 165 1077488 5 /openedx/staticfiles/js/edxnotes/utils/template.e60d16613ead.js
DUPTYPE_WITHIN_SAME_TREE -4567 3 729 165 1070582 5 /openedx/staticfiles/js/edxnotes/utils/template.js
DUPTYPE_FIRST_OCCURRENCE 6347 3 734 165 1077643 5 /openedx/staticfiles/teams/js/views/teams_tabbed_view.4fd8d33125e6.js
DUPTYPE_WITHIN_SAME_TREE -6347 3 734 165 1073403 5 /openedx/staticfiles/teams/js/views/teams_tabbed_view.js
DUPTYPE_FIRST_OCCURRENCE 5283 3 734 165 1340084 5 /openedx/staticfiles/proctoring/js/collections/proctored_exam_attempt_grouped_collection.383b642c4a38.js
DUPTYPE_WITHIN_SAME_TREE -5283 4 734 165 400111 5 /openedx/staticfiles/studio/proctoring/js/collections/proctored_exam_attempt_grouped_collection.383b642c4a38.js
DUPTYPE_WITHIN_SAME_TREE -5283 4 734 165 394526 5 /openedx/staticfiles/studio/proctoring/js/collections/proctored_exam_attempt_grouped_collection.js
DUPTYPE_WITHIN_SAME_TREE -5283 3 734 165 1333836 5 /openedx/staticfiles/proctoring/js/collections/proctored_exam_attempt_grouped_collection.js
DUPTYPE_FIRST_OCCURRENCE 7875 4 735 165 1077203 5 /openedx/staticfiles/studio-frontend/src/components/AssetsList/container.4c767640e98d.jsx
DUPTYPE_WITHIN_SAME_TREE -7875 4 735 165 1074730 5 /openedx/staticfiles/studio-frontend/src/components/AssetsList/container.jsx
DUPTYPE_FIRST_OCCURRENCE 1923 2 735 165 1078090 5 /openedx/staticfiles/images/social/ico-social-google.c9ac5f0d8e1b.png
DUPTYPE_WITHIN_SAME_TREE -1923 2 735 165 1073342 5 /openedx/staticfiles/images/social/ico-social-google.png
DUPTYPE_FIRST_OCCURRENCE 12643 6 737 165 946653 5 /openedx/staticfiles/js/capa/jsme/gwt/chrome/images/hborder_ie6.aad5acc83537.png
DUPTYPE_WITHIN_SAME_TREE -12643 7 737 165 1864373 5 /openedx/staticfiles/studio/js/capa/jsme/gwt/chrome/images/hborder_ie6.png
DUPTYPE_WITHIN_SAME_TREE -12643 6 737 165 941810 5 /openedx/staticfiles/js/capa/jsme/gwt/chrome/images/hborder_ie6.png
DUPTYPE_WITHIN_SAME_TREE -12643 7 737 165 1868285 5 /openedx/staticfiles/studio/js/capa/jsme/gwt/chrome/images/hborder_ie6.aad5acc83537.png
DUPTYPE_FIRST_OCCURRENCE 4201 3 737 165 1077901 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/react/README.3d8e2bf41676.md
DUPTYPE_WITHIN_SAME_TREE -4201 3 737 165 1074288 5 /openedx/staticfiles/studio-frontend/node_modules/react/README.md
DUPTYPE_WITHIN_SAME_TREE -4201 3 737 165 1075081 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/react/README.md
DUPTYPE_WITHIN_SAME_TREE -4201 3 737 165 1077782 5 /openedx/staticfiles/studio-frontend/node_modules/react/README.3d8e2bf41676.md
DUPTYPE_FIRST_OCCURRENCE 5363 3 738 165 1077795 5 /openedx/staticfiles/studio-frontend/src/utils/analytics.test.157a74a12556.jsx
DUPTYPE_WITHIN_SAME_TREE -5363 3 738 165 1074616 5 /openedx/staticfiles/studio-frontend/src/utils/analytics.test.jsx
DUPTYPE_FIRST_OCCURRENCE 2899 2 738 165 3177595 5 /openedx/staticfiles/studio/images/large-openassessment-icon.ae0377b9a5af.png
DUPTYPE_WITHIN_SAME_TREE -2899 2 738 165 3171976 5 /openedx/staticfiles/studio/images/large-openassessment-icon.png
DUPTYPE_FIRST_OCCURRENCE 9685 5 739 165 1339267 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/core/parseXML.03ed0a461dc1.js
DUPTYPE_WITHIN_SAME_TREE -9685 5 739 165 1330977 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/core/parseXML.js
DUPTYPE_FIRST_OCCURRENCE 3365 2 740 165 1078335 5 /openedx/staticfiles/templates/courseware/news.dbcc32937257.html
DUPTYPE_WITHIN_SAME_TREE -3365 2 740 165 1074056 5 /openedx/staticfiles/templates/courseware/news.html
DUPTYPE_FIRST_OCCURRENCE 1185 1 740 165 1340241 5 /openedx/staticfiles/mptt/arrow-move-white.012ecec6e780.png
DUPTYPE_WITHIN_SAME_TREE -1185 1 740 165 1332628 5 /openedx/staticfiles/mptt/arrow-move-white.png
DUPTYPE_WITHIN_SAME_TREE -1185 2 740 165 394302 5 /openedx/staticfiles/studio/mptt/arrow-move-white.png
DUPTYPE_WITHIN_SAME_TREE -1185 2 740 165 400162 5 /openedx/staticfiles/studio/mptt/arrow-move-white.012ecec6e780.png
DUPTYPE_FIRST_OCCURRENCE 8739 4 740 165 1078804 5 /openedx/staticfiles/studio/js/models/settings/advanced.f6f81f7b7bd5.js
DUPTYPE_WITHIN_SAME_TREE -8739 4 740 165 1075609 5 /openedx/staticfiles/studio/js/models/settings/advanced.js
DUPTYPE_FIRST_OCCURRENCE 1925 2 741 165 1078092 5 /openedx/staticfiles/images/social/ico-social-meetup.852e08c97308.png
DUPTYPE_WITHIN_SAME_TREE -1925 2 741 165 1073344 5 /openedx/staticfiles/images/social/ico-social-meetup.png
DUPTYPE_FIRST_OCCURRENCE 6191 3 741 165 3966388 5 /openedx/staticfiles/studio/templates/mock/mock-updated-xblock.89445f5d546e.underscore
DUPTYPE_WITHIN_SAME_TREE -6191 3 741 165 3961081 5 /openedx/staticfiles/studio/templates/mock/mock-updated-xblock.underscore
DUPTYPE_FIRST_OCCURRENCE 1599 2 742 165 1078169 5 /openedx/staticfiles/course_search/templates/dashboard_search_results.7cb537a93555.underscore
DUPTYPE_WITHIN_SAME_TREE -1599 2 742 165 1073639 5 /openedx/staticfiles/course_search/templates/dashboard_search_results.underscore
DUPTYPE_FIRST_OCCURRENCE 11929 5 743 165 1339443 5 /openedx/staticfiles/wiki/markitup/sets/admin/images/quotes.05d28091baa2.png
DUPTYPE_WITHIN_SAME_TREE -11929 6 743 165 399790 5 /openedx/staticfiles/studio/wiki/markitup/sets/frontend/images/quotes.05d28091baa2.png
DUPTYPE_WITHIN_SAME_TREE -11929 5 743 165 1339458 5 /openedx/staticfiles/wiki/markitup/sets/frontend/images/quotes.05d28091baa2.png
DUPTYPE_WITHIN_SAME_TREE -11929 5 743 165 1332560 5 /openedx/staticfiles/wiki/markitup/sets/admin/images/quotes.png
DUPTYPE_WITHIN_SAME_TREE -11929 6 743 165 394254 5 /openedx/staticfiles/studio/wiki/markitup/sets/frontend/images/quotes.png
DUPTYPE_WITHIN_SAME_TREE -11929 6 743 165 399775 5 /openedx/staticfiles/studio/wiki/markitup/sets/admin/images/quotes.05d28091baa2.png
DUPTYPE_WITHIN_SAME_TREE -11929 6 743 165 394234 5 /openedx/staticfiles/studio/wiki/markitup/sets/admin/images/quotes.png
DUPTYPE_WITHIN_SAME_TREE -11929 5 743 165 1332580 5 /openedx/staticfiles/wiki/markitup/sets/frontend/images/quotes.png
DUPTYPE_FIRST_OCCURRENCE 4329 3 744 165 1340065 5 /openedx/staticfiles/js/bower/sinon/RELEASE.7014b2927d7b.md
DUPTYPE_WITHIN_SAME_TREE -4329 4 744 165 394334 5 /openedx/staticfiles/studio/js/bower/sinon/RELEASE.md
DUPTYPE_WITHIN_SAME_TREE -4329 8 744 165 399456 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/RELEASE.7014b2927d7b.md
DUPTYPE_WITHIN_SAME_TREE -4329 3 744 165 1333606 5 /openedx/staticfiles/js/bower/sinon/RELEASE.md
DUPTYPE_WITHIN_SAME_TREE -4329 7 744 165 1337571 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/RELEASE.md
DUPTYPE_WITHIN_SAME_TREE -4329 7 744 165 1339045 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/RELEASE.7014b2927d7b.md
DUPTYPE_WITHIN_SAME_TREE -4329 4 744 165 400094 5 /openedx/staticfiles/studio/js/bower/sinon/RELEASE.7014b2927d7b.md
DUPTYPE_WITHIN_SAME_TREE -4329 8 744 165 394989 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/RELEASE.md
DUPTYPE_FIRST_OCCURRENCE 3451 2 745 165 1078378 5 /openedx/staticfiles/templates/discussion/_user_profile.0651ae7a5929.html
DUPTYPE_WITHIN_SAME_TREE -3451 2 745 165 1074115 5 /openedx/staticfiles/templates/discussion/_user_profile.html
DUPTYPE_FIRST_OCCURRENCE 14911 7 745 165 946496 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/util/VK.cf774ad68cbd.js
DUPTYPE_WITHIN_SAME_TREE -14911 8 745 165 2649750 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/util/VK.js
DUPTYPE_WITHIN_SAME_TREE -14911 7 745 165 940565 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/util/VK.js
DUPTYPE_WITHIN_SAME_TREE -14911 8 745 165 2654575 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/util/VK.cf774ad68cbd.js
DUPTYPE_FIRST_OCCURRENCE 8075 4 746 165 1077129 5 /openedx/staticfiles/studio-frontend/src/utils/i18n/loadI18nDomData.test.7cdf1258605c.jsx
DUPTYPE_WITHIN_SAME_TREE -8075 4 746 165 1074628 5 /openedx/staticfiles/studio-frontend/src/utils/i18n/loadI18nDomData.test.jsx
DUPTYPE_FIRST_OCCURRENCE 6631 3 746 165 1077368 5 /openedx/staticfiles/xmodule/modules/js/001-3ed86006526f75d6c844739193a84c11.3ed86006526f.js
DUPTYPE_WITHIN_SAME_TREE -6631 4 746 165 3177330 5 /openedx/staticfiles/studio/xmodule/modules/js/001-3ed86006526f75d6c844739193a84c11.3ed86006526f.js
DUPTYPE_WITHIN_SAME_TREE -6631 4 746 165 3171936 5 /openedx/staticfiles/studio/xmodule/modules/js/001-3ed86006526f75d6c844739193a84c11.js
DUPTYPE_WITHIN_SAME_TREE -6631 3 746 165 1070097 5 /openedx/staticfiles/xmodule/modules/js/001-3ed86006526f75d6c844739193a84c11.js
DUPTYPE_FIRST_OCCURRENCE 3019 2 747 165 3966451 5 /openedx/staticfiles/studio/templates/advanced_entry.698bcaf6fc46.underscore
DUPTYPE_WITHIN_SAME_TREE -3019 2 747 165 3960951 5 /openedx/staticfiles/studio/templates/advanced_entry.underscore
DUPTYPE_FIRST_OCCURRENCE 12641 6 747 165 946651 5 /openedx/staticfiles/js/capa/jsme/gwt/chrome/images/hborder.0d5aa425b827.png
DUPTYPE_WITHIN_SAME_TREE -12641 7 747 165 1868283 5 /openedx/staticfiles/studio/js/capa/jsme/gwt/chrome/images/hborder.0d5aa425b827.png
DUPTYPE_WITHIN_SAME_TREE -12641 7 747 165 1864371 5 /openedx/staticfiles/studio/js/capa/jsme/gwt/chrome/images/hborder.png
DUPTYPE_WITHIN_SAME_TREE -12641 6 747 165 941808 5 /openedx/staticfiles/js/capa/jsme/gwt/chrome/images/hborder.png
DUPTYPE_FIRST_OCCURRENCE 167 1 748 165 1078656 5 /openedx/staticfiles/bundles/LibraryContentBlockStudio.0a46f8f48319.js
DUPTYPE_WITHIN_SAME_TREE -167 2 748 165 3177564 5 /openedx/staticfiles/studio/bundles/LibraryContentBlockStudio.0a46f8f48319.js
DUPTYPE_WITHIN_SAME_TREE -167 2 748 165 3171902 5 /openedx/staticfiles/studio/bundles/LibraryContentBlockStudio.js
DUPTYPE_WITHIN_SAME_TREE -167 2 748 165 3171888 5 /openedx/staticfiles/studio/bundles/LibraryContentBlockStudio.ff94c34f4f3ba0187e39.js
DUPTYPE_WITHIN_SAME_TREE -167 2 748 165 3177550 5 /openedx/staticfiles/studio/bundles/LibraryContentBlockStudio.ff94c34f4f3ba0187e39.0a46f8f48319.js
DUPTYPE_WITHIN_SAME_TREE -167 1 748 165 1069797 5 /openedx/staticfiles/bundles/LibraryContentBlockStudio.ff94c34f4f3ba0187e39.js
DUPTYPE_WITHIN_SAME_TREE -167 1 748 165 1078642 5 /openedx/staticfiles/bundles/LibraryContentBlockStudio.ff94c34f4f3ba0187e39.0a46f8f48319.js
DUPTYPE_WITHIN_SAME_TREE -167 1 748 165 1070063 5 /openedx/staticfiles/bundles/LibraryContentBlockStudio.js
DUPTYPE_FIRST_OCCURRENCE 3219 2 748 165 1078160 5 /openedx/staticfiles/support/templates/certificates.854e00ec3d89.underscore
DUPTYPE_WITHIN_SAME_TREE -3219 2 748 165 1073615 5 /openedx/staticfiles/support/templates/certificates.underscore
DUPTYPE_FIRST_OCCURRENCE 6367 3 748 165 1077764 5 /openedx/staticfiles/templates/components/header/header.c0ff4a973046.underscore
DUPTYPE_WITHIN_SAME_TREE -6367 3 748 165 1074203 5 /openedx/staticfiles/templates/components/header/header.underscore
DUPTYPE_FIRST_OCCURRENCE 235 1 749 165 1078635 5 /openedx/staticfiles/bundles/SplitTestBlockStudio.3ea1541a11c1e23b06cd.ad014ca02f6d.js
DUPTYPE_WITHIN_SAME_TREE -235 2 749 165 3177472 5 /openedx/staticfiles/studio/bundles/SplitTestBlockStudio.ad014ca02f6d.js
DUPTYPE_WITHIN_SAME_TREE -235 1 749 165 1078564 5 /openedx/staticfiles/bundles/SplitTestBlockStudio.ad014ca02f6d.js
DUPTYPE_WITHIN_SAME_TREE -235 1 749 165 1069719 5 /openedx/staticfiles/bundles/SplitTestBlockStudio.js
DUPTYPE_WITHIN_SAME_TREE -235 2 749 165 3171881 5 /openedx/staticfiles/studio/bundles/SplitTestBlockStudio.3ea1541a11c1e23b06cd.js
DUPTYPE_WITHIN_SAME_TREE -235 2 749 165 3171810 5 /openedx/staticfiles/studio/bundles/SplitTestBlockStudio.js
DUPTYPE_WITHIN_SAME_TREE -235 1 749 165 1069790 5 /openedx/staticfiles/bundles/SplitTestBlockStudio.3ea1541a11c1e23b06cd.js
DUPTYPE_WITHIN_SAME_TREE -235 2 749 165 3177543 5 /openedx/staticfiles/studio/bundles/SplitTestBlockStudio.3ea1541a11c1e23b06cd.ad014ca02f6d.js
DUPTYPE_FIRST_OCCURRENCE 63 1 749 165 1078568 5 /openedx/staticfiles/bundles/ConditionalBlockStudio.347214297fdc791ba8fc.94b15e3f8339.js
DUPTYPE_WITHIN_SAME_TREE -63 1 749 165 1069700 5 /openedx/staticfiles/bundles/ConditionalBlockStudio.js
DUPTYPE_WITHIN_SAME_TREE -63 2 749 165 3171791 5 /openedx/staticfiles/studio/bundles/ConditionalBlockStudio.js
DUPTYPE_WITHIN_SAME_TREE -63 2 749 165 3177453 5 /openedx/staticfiles/studio/bundles/ConditionalBlockStudio.94b15e3f8339.js
DUPTYPE_WITHIN_SAME_TREE -63 2 749 165 3171814 5 /openedx/staticfiles/studio/bundles/ConditionalBlockStudio.347214297fdc791ba8fc.js
DUPTYPE_WITHIN_SAME_TREE -63 1 749 165 1069723 5 /openedx/staticfiles/bundles/ConditionalBlockStudio.347214297fdc791ba8fc.js
DUPTYPE_WITHIN_SAME_TREE -63 2 749 165 3177476 5 /openedx/staticfiles/studio/bundles/ConditionalBlockStudio.347214297fdc791ba8fc.94b15e3f8339.js
DUPTYPE_WITHIN_SAME_TREE -63 1 749 165 1078545 5 /openedx/staticfiles/bundles/ConditionalBlockStudio.94b15e3f8339.js
DUPTYPE_FIRST_OCCURRENCE 3269 2 751 165 1078445 5 /openedx/staticfiles/templates/api_admin/api_access_request_form.a6990b0c678f.html
DUPTYPE_WITHIN_SAME_TREE -3269 2 751 165 1074208 5 /openedx/staticfiles/templates/api_admin/api_access_request_form.html
DUPTYPE_FIRST_OCCURRENCE 1977 2 752 165 1078037 5 /openedx/staticfiles/js/courseware/certificates_api.41fbb2dd40c8.js
DUPTYPE_WITHIN_SAME_TREE -1977 2 752 165 1070533 5 /openedx/staticfiles/js/courseware/certificates_api.js
DUPTYPE_FIRST_OCCURRENCE 7869 4 752 165 1077189 5 /openedx/staticfiles/studio-frontend/src/components/AssetsImagePreviewFilter/index.b2879599a66e.jsx
DUPTYPE_WITHIN_SAME_TREE -7869 4 752 165 1074713 5 /openedx/staticfiles/studio-frontend/src/components/AssetsImagePreviewFilter/index.jsx
DUPTYPE_FIRST_OCCURRENCE 1501 2 752 165 1340220 5 /openedx/staticfiles/announcements/jsx/Announcements.test.e245a2db7120.jsx
DUPTYPE_WITHIN_SAME_TREE -1501 2 752 165 1333804 5 /openedx/staticfiles/announcements/jsx/Announcements.test.jsx
DUPTYPE_WITHIN_SAME_TREE -1501 3 752 165 2385018 5 /openedx/staticfiles/studio/announcements/jsx/Announcements.test.jsx
DUPTYPE_WITHIN_SAME_TREE -1501 3 752 165 2388100 5 /openedx/staticfiles/studio/announcements/jsx/Announcements.test.e245a2db7120.jsx
DUPTYPE_FIRST_OCCURRENCE 7655 4 753 165 946857 5 /openedx/staticfiles/js/capa/genex/images/circles.b6781fa7f4dd.png
DUPTYPE_WITHIN_SAME_TREE -7655 7 753 165 3052202 5 /openedx/staticfiles/studio/js/capa/jsmolcalc/gwt/clean/images/circles.b6781fa7f4dd.png
DUPTYPE_WITHIN_SAME_TREE -7655 4 753 165 941891 5 /openedx/staticfiles/js/capa/genex/images/circles.png
DUPTYPE_WITHIN_SAME_TREE -7655 6 753 165 946662 5 /openedx/staticfiles/js/capa/jsmolcalc/gwt/clean/images/circles.b6781fa7f4dd.png
DUPTYPE_WITHIN_SAME_TREE -7655 5 753 165 3051696 5 /openedx/staticfiles/studio/js/capa/genex/images/circles.png
DUPTYPE_WITHIN_SAME_TREE -7655 7 753 165 3051674 5 /openedx/staticfiles/studio/js/capa/jsmolcalc/gwt/clean/images/circles.png
DUPTYPE_WITHIN_SAME_TREE -7655 6 753 165 941869 5 /openedx/staticfiles/js/capa/jsmolcalc/gwt/clean/images/circles.png
DUPTYPE_WITHIN_SAME_TREE -7655 5 753 165 3052242 5 /openedx/staticfiles/studio/js/capa/genex/images/circles.b6781fa7f4dd.png
DUPTYPE_FIRST_OCCURRENCE 1191 1 753 165 1340244 5 /openedx/staticfiles/mptt/disclosure-down-white.ec4c7552c913.png
DUPTYPE_WITHIN_SAME_TREE -1191 2 753 165 400165 5 /openedx/staticfiles/studio/mptt/disclosure-down-white.ec4c7552c913.png
DUPTYPE_WITHIN_SAME_TREE -1191 1 753 165 1332637 5 /openedx/staticfiles/mptt/disclosure-down-white.png
DUPTYPE_WITHIN_SAME_TREE -1191 2 753 165 394305 5 /openedx/staticfiles/studio/mptt/disclosure-down-white.png
DUPTYPE_FIRST_OCCURRENCE 4827 3 753 165 1077483 5 /openedx/staticfiles/js/learner_dashboard/views/sidebar_view.7f3fe60e28aa.js
DUPTYPE_WITHIN_SAME_TREE -4827 3 753 165 1070567 5 /openedx/staticfiles/js/learner_dashboard/views/sidebar_view.js
DUPTYPE_FIRST_OCCURRENCE 5015 3 755 165 946910 5 /openedx/staticfiles/js/vendor/flot/jquery.flot.symbol.min.2e296c5966ba.js
DUPTYPE_WITHIN_SAME_TREE -5015 3 755 165 939889 5 /openedx/staticfiles/js/vendor/flot/jquery.flot.symbol.min.js
DUPTYPE_WITHIN_SAME_TREE -5015 4 755 165 2388065 5 /openedx/staticfiles/studio/js/vendor/flot/jquery.flot.symbol.min.2e296c5966ba.js
DUPTYPE_WITHIN_SAME_TREE -5015 4 755 165 2383547 5 /openedx/staticfiles/studio/js/vendor/flot/jquery.flot.symbol.min.js
DUPTYPE_FIRST_OCCURRENCE 3695 2 756 165 1078390 5 /openedx/staticfiles/templates/support/entitlement.fff0a2ea6e8a.html
DUPTYPE_WITHIN_SAME_TREE -3695 2 756 165 1074129 5 /openedx/staticfiles/templates/support/entitlement.html
DUPTYPE_FIRST_OCCURRENCE 14897 7 756 165 946493 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/util/JSONP.1abd1c085d80.js
DUPTYPE_WITHIN_SAME_TREE -14897 8 756 165 2649747 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/util/JSONP.js
DUPTYPE_WITHIN_SAME_TREE -14897 8 756 165 2654572 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/util/JSONP.1abd1c085d80.js
